#OTU ID	BC_1	BC_2	BC_3	BS_1	BS_2	BS_3	BT_1	BT_2	BT_3
ASV2903	0	0	0	0	0	0	0	0	0
ASV2890	0	0	19	0	25	28	0	0	20
ASV2888	0	23	0	20	24	15	0	13	0
ASV2883	42	0	53	0	0	0	0	0	0
ASV2897	0	0	0	0	0	0	0	0	0
ASV2886	18	18	10	0	11	8	13	0	17
ASV2887	11	0	0	0	9	17	21	37	0
ASV2901	0	0	0	0	0	0	0	0	0
ASV2904	0	0	0	0	0	0	0	0	0
ASV2899	0	0	0	0	0	0	0	0	0
ASV2889	0	0	28	45	8	0	0	0	14
ASV2898	0	0	0	0	0	0	0	0	0
ASV2896	0	0	0	0	0	0	0	0	0
ASV2893	0	0	0	0	0	0	0	0	0
ASV2884	21	14	0	16	0	14	15	15	0
ASV2894	0	0	0	0	0	0	0	0	0
ASV2905	0	0	0	0	0	0	0	0	0
ASV2910	0	12	0	0	0	0	0	82	0
ASV2916	0	0	0	0	0	0	0	0	0
ASV2918	0	0	0	0	0	0	0	0	0
ASV2921	0	0	0	0	0	0	0	0	0
ASV2914	0	0	0	0	0	0	0	0	0
ASV2908	4	0	0	0	0	0	0	0	0
ASV2919	0	0	0	0	0	0	0	0	0
ASV2912	0	0	0	0	0	0	0	0	0
ASV2913	0	0	0	0	0	0	0	0	0
ASV2911	0	0	0	0	0	0	0	0	34
ASV2922	0	0	0	0	0	0	0	0	0
ASV2917	0	0	0	0	0	0	0	0	0
ASV2915	0	0	0	0	0	0	0	0	0
ASV2920	0	0	0	0	0	0	0	0	0
ASV2906	10	0	0	0	0	0	0	11	0
ASV2907	6	13	20	13	6	9	19	0	8
ASV2909	0	31	0	0	29	0	0	18	16
ASV2942	0	0	0	0	0	0	0	0	0
ASV2943	0	0	0	0	0	0	0	0	0
ASV2945	0	0	0	0	0	0	0	0	0
ASV2923	26	38	0	0	0	29	0	0	0
ASV2932	0	10	14	0	20	11	10	12	16
ASV2935	0	0	0	0	42	0	28	14	9
ASV2938	0	0	0	0	0	0	0	0	0
ASV2946	0	0	0	0	0	0	0	0	0
ASV2948	0	0	0	0	0	0	0	0	0
ASV2944	0	0	0	0	0	0	0	0	0
ASV2925	19	0	23	17	0	18	16	0	0
ASV2949	0	0	0	0	0	0	0	0	0
ASV2933	0	0	42	0	0	0	0	0	0
ASV2928	12	7	20	8	8	9	0	17	12
ASV2936	0	0	0	0	0	0	0	0	0
ASV2931	0	15	13	11	8	14	8	17	7
ASV2924	21	10	12	0	11	0	13	9	17
ASV2929	11	13	0	19	12	18	8	0	12
ASV2937	0	0	0	0	0	0	0	0	0
ASV2939	0	0	0	0	0	0	0	0	0
ASV2926	12	13	13	8	6	10	11	20	0
ASV2947	0	0	0	0	0	0	0	0	0
ASV2930	11	17	0	0	10	13	17	25	0
ASV2927	12	16	19	19	4	6	0	5	12
ASV2934	0	0	7	0	0	0	0	0	0
ASV2940	0	0	0	0	0	0	0	0	0
ASV2941	0	0	0	0	0	0	0	0	0
ASV2951	22	0	31	0	0	0	0	0	39
ASV2956	0	0	0	0	0	0	0	0	0
ASV2958	0	0	0	0	0	0	0	0	0
ASV2954	0	23	0	0	48	21	0	0	0
ASV2955	0	0	0	0	0	0	0	0	0
ASV2950	25	9	0	0	0	14	22	10	12
ASV2957	0	0	0	0	0	0	0	0	0
ASV2959	0	0	0	0	0	0	0	0	0
ASV2952	11	9	9	8	15	13	0	7	20
ASV2953	10	11	12	27	11	15	0	0	6
ASV2960	0	0	0	0	0	0	0	0	0
ASV2961	0	0	0	0	0	0	0	0	0
ASV2975	0	0	0	0	0	0	0	0	0
ASV2985	0	0	0	0	0	0	0	0	0
ASV2986	0	0	0	0	0	0	0	0	0
ASV2981	0	0	0	0	0	0	0	0	0
ASV2966	14	13	0	0	20	12	9	16	7
ASV2973	0	0	0	0	0	0	0	0	0
ASV2982	0	0	0	0	0	0	0	0	0
ASV2971	0	0	38	0	0	21	0	32	0
ASV2980	0	0	0	0	0	0	0	0	0
ASV2970	0	19	0	0	0	23	0	0	0
ASV2962	28	0	0	0	0	27	36	0	0
ASV2972	0	0	34	14	0	0	0	9	5
ASV2969	5	14	7	11	12	19	0	10	13
ASV2988	0	0	0	0	0	0	0	0	0
ASV2983	0	0	0	0	0	0	0	0	0
ASV2987	0	0	0	0	0	0	0	0	0
ASV2984	0	0	0	0	0	0	0	0	0
ASV2965	17	0	12	0	11	26	15	10	0
ASV2967	13	0	12	30	7	14	8	0	7
ASV2964	19	18	0	0	16	11	12	0	15
ASV2963	25	15	0	16	0	15	0	10	10
ASV2979	0	0	0	0	0	0	0	0	0
ASV2989	0	0	0	0	0	0	0	0	0
ASV2978	0	0	0	0	0	0	0	0	0
ASV2974	0	0	0	0	0	0	0	0	0
ASV2977	0	0	0	0	0	0	0	0	0
ASV2968	10	11	17	18	10	13	0	0	12
ASV2976	0	0	0	0	0	0	0	0	0
ASV2990	0	0	0	0	0	0	0	0	0
ASV3002	0	0	0	0	0	0	0	0	0
ASV2995	0	23	0	0	0	0	0	0	1
ASV2999	0	0	0	0	0	0	0	0	0
ASV3003	0	0	0	0	0	0	0	0	0
ASV3001	0	0	0	0	0	0	0	0	0
ASV2997	0	0	26	0	0	0	16	0	0
ASV3000	0	0	0	0	0	0	0	0	0
ASV2996	0	0	41	49	0	0	0	0	0
ASV2991	25	11	5	0	19	10	11	9	0
ASV2992	11	9	0	0	17	18	8	6	21
ASV2993	10	14	0	0	21	7	0	22	16
ASV2994	0	24	0	0	0	0	0	0	0
ASV2998	0	0	0	0	0	0	0	0	0
ASV3004	0	0	0	0	0	0	0	0	0
ASV3015	0	0	0	0	0	0	0	0	0
ASV3017	0	0	0	0	0	0	0	0	0
ASV3020	0	0	0	0	0	0	0	0	0
ASV3022	0	0	0	0	0	0	0	0	0
ASV3010	0	17	0	0	0	0	0	15	0
ASV3023	0	0	0	0	0	0	0	0	0
ASV3021	0	0	0	0	0	0	0	0	0
ASV3016	0	0	0	0	0	0	0	0	0
ASV3024	0	0	0	0	0	0	0	0	0
ASV3019	0	0	0	0	0	0	0	0	0
ASV3009	3	1	31	0	3	2	0	46	3
ASV3006	19	9	0	11	13	14	12	4	7
ASV3007	19	13	19	2	0	0	19	17	0
ASV3013	0	0	0	0	0	0	0	0	0
ASV3005	21	0	14	18	0	0	18	18	0
ASV3008	18	23	11	0	0	22	0	15	0
ASV3011	0	14	13	15	15	6	12	0	14
ASV3012	0	0	0	0	0	0	0	0	0
ASV3014	0	0	0	0	0	0	0	0	0
ASV3018	0	0	0	0	0	0	0	0	0
ASV3039	0	0	0	0	0	0	0	0	0
ASV3027	16	2	0	0	17	18	20	2	13
ASV3037	0	0	0	0	0	0	0	0	0
ASV3045	0	0	0	0	0	0	0	0	0
ASV3029	14	31	0	0	0	0	0	0	0
ASV3033	0	0	0	0	0	0	0	0	0
ASV3036	0	0	0	0	0	0	0	0	0
ASV3043	0	0	0	0	0	0	0	0	0
ASV3034	0	0	0	0	0	0	0	0	0
ASV3025	25	25	0	10	0	0	28	0	0
ASV3032	0	13	0	0	17	22	9	17	10
ASV3044	0	0	0	0	0	0	0	0	0
ASV3040	0	0	0	0	0	0	0	0	0
ASV3035	0	0	0	0	0	0	0	0	0
ASV3030	10	0	0	10	0	0	10	36	22
ASV3038	0	0	0	0	0	0	0	0	0
ASV3046	0	0	0	0	0	0	0	0	0
ASV3026	23	0	0	0	0	9	26	21	9
ASV3028	15	0	0	0	12	13	14	7	11
ASV3031	7	12	11	24	15	11	0	8	0
ASV3041	0	0	0	0	0	0	0	0	0
ASV3042	0	0	0	0	0	0	0	0	0
ASV3067	0	0	0	0	0	0	0	0	0
ASV3060	0	0	0	0	0	0	0	0	0
ASV3065	0	0	0	0	0	0	0	0	0
ASV3066	0	0	0	0	0	0	0	0	0
ASV3052	10	10	10	4	14	0	11	16	12
ASV3049	21	0	0	0	17	29	0	0	20
ASV3055	0	33	0	0	0	31	0	0	23
ASV3051	18	0	0	0	16	0	18	21	14
ASV3048	22	10	0	7	22	9	7	6	4
ASV3061	0	0	0	0	0	0	0	0	0
ASV3063	0	0	0	0	0	0	0	0	0
ASV3047	31	23	0	16	17	0	0	0	0
ASV3054	0	42	0	0	45	0	0	0	0
ASV3059	0	0	0	0	0	0	0	0	0
ASV3057	0	0	34	34	0	19	0	0	0
ASV3053	7	0	2	1	0	14	27	10	26
ASV3058	0	0	0	0	0	0	0	0	0
ASV3050	20	17	0	0	21	15	14	0	0
ASV3056	0	24	0	0	30	0	33	0	0
ASV3062	0	0	0	0	0	0	0	0	0
ASV3064	0	0	0	0	0	0	0	0	0
ASV3083	0	0	0	0	0	0	0	0	0
ASV3085	0	0	0	0	0	0	0	0	0
ASV3072	0	17	18	0	0	0	23	13	15
ASV3091	0	0	0	0	0	0	0	0	0
ASV3087	0	0	0	0	0	0	0	0	0
ASV3070	14	0	14	20	0	12	11	0	15
ASV3076	0	0	40	46	0	0	0	0	0
ASV3088	0	0	0	0	0	0	0	0	0
ASV3069	21	0	0	0	38	27	0	0	0
ASV3074	0	12	17	30	9	0	7	11	0
ASV3071	6	19	1	1	18	9	10	0	22
ASV3075	0	0	57	18	0	0	11	0	0
ASV3081	0	0	0	0	0	0	0	0	0
ASV3079	0	0	0	0	0	0	0	0	0
ASV3068	21	19	0	14	7	8	11	6	0
ASV3077	0	0	25	25	7	0	8	10	11
ASV3078	0	0	0	0	0	0	0	8	0
ASV3080	0	0	0	0	0	0	0	0	0
ASV3082	0	0	0	0	0	0	0	0	0
ASV3084	0	0	0	0	0	0	0	0	0
ASV3086	0	0	0	0	0	0	0	0	0
ASV3089	0	0	0	0	0	0	0	0	0
ASV3090	0	0	0	0	0	0	0	0	0
ASV3095	10	14	14	26	0	0	0	12	9
ASV3110	0	0	0	0	0	0	0	0	0
ASV3100	0	0	0	0	0	0	0	0	0
ASV3103	0	0	0	0	0	0	0	0	0
ASV3104	0	0	0	0	0	0	0	0	0
ASV3109	0	0	0	0	0	0	0	0	0
ASV3093	17	0	0	0	21	0	0	11	21
ASV3102	0	0	0	0	0	0	0	0	0
ASV3099	0	0	0	0	6	0	0	0	0
ASV3107	0	0	0	0	0	0	0	0	0
ASV3097	0	17	16	0	0	21	18	0	13
ASV3101	0	0	0	0	0	0	0	0	0
ASV3094	13	0	0	25	17	9	0	11	10
ASV3106	0	0	0	0	0	0	0	0	0
ASV3092	26	43	0	0	0	0	0	16	0
ASV3096	4	21	0	18	0	20	0	22	0
ASV3098	0	0	32	0	34	0	0	0	19
ASV3108	0	0	0	0	0	0	0	0	0
ASV3120	0	0	14	0	0	0	0	0	17
ASV3128	0	0	0	0	0	0	0	0	0
ASV3129	0	0	0	0	0	0	0	0	0
ASV3137	0	0	0	0	0	0	0	0	0
ASV3138	0	0	0	0	0	0	0	0	0
ASV3136	0	0	0	0	0	0	0	0	0
ASV3134	0	0	0	0	0	0	0	0	0
ASV3121	0	0	0	0	13	0	9	17	28
ASV3130	0	0	0	0	0	0	0	0	0
ASV3119	0	20	12	0	0	0	0	0	17
ASV3122	0	0	0	0	0	0	0	2	7
ASV3125	0	0	0	0	0	0	0	0	0
ASV3132	0	0	0	0	0	0	0	0	0
ASV3135	0	0	0	0	0	0	0	0	0
ASV3112	15	0	23	19	0	15	12	0	0
ASV3123	0	0	0	0	0	0	0	0	25
ASV3118	6	6	13	0	16	7	14	12	10
ASV3133	0	0	0	0	0	0	0	0	0
ASV3126	0	0	0	0	0	0	0	0	0
ASV3111	18	12	0	0	12	0	12	18	12
ASV3113	13	16	0	0	20	5	17	9	4
ASV3114	11	11	21	15	0	0	7	19	0
ASV3115	10	10	0	0	12	0	7	0	0
ASV3116	10	0	0	25	0	20	19	10	0
ASV3117	8	23	6	0	9	0	19	10	9
ASV3124	0	0	0	0	0	0	0	0	0
ASV3127	0	0	0	0	0	0	0	0	0
ASV3131	0	0	0	0	0	0	0	0	0
ASV3148	0	2	0	0	0	0	0	0	6
ASV3150	0	0	0	0	0	0	0	9	0
ASV3151	0	0	0	0	0	0	0	0	0
ASV3164	0	0	0	0	0	0	0	0	0
ASV3158	0	0	0	0	0	0	0	0	0
ASV3153	0	0	0	0	0	0	0	0	0
ASV3154	0	0	0	0	0	0	0	0	0
ASV3159	0	0	0	0	0	0	0	0	0
ASV3152	0	0	0	0	0	0	0	0	0
ASV3163	0	0	0	0	0	0	0	0	0
ASV3145	4	2	1	27	13	0	6	13	17
ASV3157	0	0	0	0	0	0	0	0	0
ASV3149	0	0	0	0	10	8	13	22	30
ASV3140	25	0	8	7	0	12	15	0	16
ASV3165	0	0	0	0	0	0	0	0	0
ASV3146	0	15	15	10	8	14	0	15	6
ASV3139	32	20	0	0	0	31	0	0	0
ASV3147	0	15	12	23	33	0	0	0	0
ASV3161	0	0	0	0	0	0	0	0	0
ASV3141	22	26	0	0	0	19	16	0	0
ASV3144	12	19	9	1	0	12	0	14	16
ASV3166	0	0	0	0	0	0	0	0	0
ASV3142	17	15	11	0	0	18	22	0	0
ASV3143	12	4	7	0	0	3	6	31	20
ASV3155	0	0	0	0	0	0	0	0	0
ASV3156	0	0	0	0	0	0	0	0	0
ASV3160	0	0	0	0	0	0	0	0	0
ASV3162	0	0	0	0	0	0	0	0	0
ASV3171	11	10	5	13	8	8	8	10	9
ASV3175	0	21	20	16	14	0	0	11	0
ASV3187	0	0	0	0	0	0	0	0	0
ASV3182	0	0	0	0	0	0	0	0	0
ASV3183	0	0	0	0	0	0	0	0	0
ASV3185	0	0	0	0	0	0	0	0	0
ASV3193	0	0	0	0	0	0	0	0	0
ASV3167	20	4	0	0	11	7	6	0	13
ASV3179	0	0	0	0	0	0	0	16	0
ASV3177	0	0	0	0	14	0	23	11	34
ASV3180	0	0	0	0	0	0	0	0	11
ASV3173	8	20	16	10	0	0	11	12	5
ASV3194	0	0	0	0	0	0	0	0	0
ASV3192	0	0	0	0	0	0	0	0	0
ASV3188	0	0	0	0	0	0	0	0	0
ASV3176	0	17	27	18	14	0	6	0	0
ASV3186	0	0	0	0	0	0	0	0	0
ASV3195	0	0	0	0	0	0	0	0	0
ASV3168	17	9	0	14	12	7	7	10	6
ASV3169	16	8	12	15	7	7	7	0	10
ASV3172	10	0	0	14	12	18	8	9	11
ASV3174	3	0	0	0	10	23	4	17	25
ASV3178	0	0	0	0	6	0	0	0	0
ASV3181	0	0	0	0	0	0	0	0	0
ASV3184	0	0	0	0	0	0	0	0	0
ASV3189	0	0	0	0	0	0	0	0	0
ASV3190	0	0	0	0	0	0	0	0	0
ASV3191	0	0	0	0	0	0	0	0	0
ASV3196	14	0	9	6	14	5	14	7	12
ASV3203	0	13	0	0	14	19	16	0	19
ASV3217	0	0	0	0	0	0	0	0	0
ASV3218	0	0	0	0	0	0	0	0	0
ASV3216	0	0	0	0	0	0	0	0	0
ASV3209	0	0	0	0	0	0	0	0	0
ASV3205	0	0	0	0	24	0	0	0	17
ASV3214	0	0	0	0	0	0	0	0	0
ASV3208	0	0	0	0	0	0	0	0	0
ASV3220	0	0	0	0	0	0	0	0	0
ASV3202	0	18	0	9	0	0	0	0	15
ASV3219	0	0	0	0	0	0	0	0	0
ASV3215	0	0	0	0	0	0	0	0	0
ASV3206	0	0	0	0	20	25	19	17	0
ASV3197	13	11	11	0	0	8	10	11	17
ASV3198	11	0	15	24	0	17	0	14	0
ASV3199	9	7	0	15	8	10	0	18	14
ASV3200	7	0	18	18	0	0	0	0	8
ASV3201	0	21	0	0	10	18	10	11	11
ASV3204	0	0	13	25	0	0	0	27	16
ASV3207	0	0	0	0	0	0	0	11	0
ASV3210	0	0	0	0	0	0	0	0	0
ASV3211	0	0	0	0	0	0	0	0	0
ASV3213	0	0	0	0	0	0	0	0	0
ASV3224	12	9	0	0	22	10	0	1	26
ASV3244	0	0	0	0	0	0	0	0	0
ASV3221	19	0	13	20	16	0	12	0	0
ASV3228	0	18	0	0	5	11	9	20	17
ASV3243	0	0	0	0	0	0	0	0	0
ASV3246	0	0	0	0	0	0	0	0	0
ASV3252	0	0	0	0	0	0	0	0	0
ASV3251	0	0	0	0	0	0	0	0	0
ASV3239	0	0	0	0	0	0	0	0	0
ASV3236	0	0	0	0	0	0	0	0	0
ASV3231	0	0	0	0	0	5	0	0	0
ASV3229	0	9	21	0	0	7	10	23	10
ASV3223	17	16	0	15	8	15	9	0	0
ASV3232	0	0	0	0	0	0	0	0	44
ASV3241	0	0	0	0	0	0	0	0	0
ASV3233	0	0	0	0	0	0	0	0	0
ASV3240	0	0	0	0	0	0	0	0	0
ASV3226	10	18	0	0	7	10	5	10	20
ASV3227	0	32	0	0	0	26	22	0	0
ASV3237	0	0	0	0	0	0	0	0	0
ASV3242	0	0	0	0	0	0	0	0	0
ASV3249	0	0	0	0	0	0	0	0	0
ASV3225	12	13	11	7	9	0	9	9	10
ASV3235	0	0	0	0	0	0	0	0	0
ASV3234	0	0	0	0	0	0	0	0	0
ASV3250	0	0	0	0	0	0	0	0	0
ASV3222	17	10	0	10	0	9	10	13	11
ASV3230	0	0	17	20	10	10	13	0	10
ASV3238	0	0	0	0	0	0	0	0	0
ASV3245	0	0	0	0	0	0	0	0	0
ASV3247	0	0	0	0	0	0	0	0	0
ASV3248	0	0	0	0	0	0	0	0	0
ASV3273	0	0	0	0	0	0	0	0	0
ASV3278	0	0	0	0	0	0	0	0	0
ASV3277	0	0	0	0	0	0	0	0	0
ASV3263	0	0	0	0	58	0	0	0	21
ASV3275	0	0	0	0	0	0	0	0	0
ASV3279	0	0	0	0	0	0	0	0	0
ASV3266	0	0	0	0	0	0	0	0	0
ASV3282	0	0	0	0	0	0	0	0	0
ASV3267	0	0	0	0	0	0	0	0	0
ASV3280	0	0	0	0	0	0	0	0	0
ASV3264	0	0	0	0	0	0	0	0	38
ASV3255	16	11	0	0	10	16	11	0	15
ASV3272	0	0	0	0	0	0	0	0	0
ASV3256	13	9	16	16	0	11	14	0	0
ASV3262	0	16	0	0	24	10	11	0	18
ASV3276	0	0	0	0	0	0	0	0	0
ASV3269	0	0	0	0	0	0	0	0	0
ASV3274	0	0	0	0	0	0	0	0	0
ASV3253	24	0	22	21	0	0	0	12	0
ASV3254	21	0	24	0	0	16	18	0	0
ASV3257	12	0	13	0	18	16	13	0	7
ASV3258	9	7	12	13	10	7	0	0	21
ASV3259	8	6	8	13	8	10	14	7	5
ASV3260	7	0	9	0	13	17	17	8	8
ASV3261	0	19	10	39	11	0	0	0	0
ASV3265	0	0	0	0	0	0	0	0	0
ASV3268	0	0	0	0	0	0	0	0	0
ASV3270	0	0	0	0	0	0	0	0	0
ASV3271	0	0	0	0	0	0	0	0	0
ASV3281	0	0	0	0	0	0	0	0	0
ASV3292	0	0	0	0	0	0	0	0	0
ASV3297	0	0	0	0	0	0	0	0	0
ASV3300	0	0	0	0	0	0	0	0	0
ASV3295	0	0	0	0	0	0	0	0	0
ASV3294	0	0	0	0	0	0	0	0	0
ASV3301	0	0	0	0	0	0	0	0	0
ASV3302	0	0	0	0	0	0	0	0	0
ASV3284	6	14	15	10	0	6	8	12	7
ASV3286	0	0	0	0	0	0	0	0	0
ASV3287	0	0	0	0	0	0	0	0	0
ASV3293	0	0	0	0	0	0	0	0	0
ASV3296	0	0	0	0	0	0	0	0	0
ASV3285	0	0	0	0	0	0	0	0	0
ASV3290	0	0	0	0	0	0	0	0	0
ASV3288	0	0	0	0	0	0	0	0	0
ASV3283	11	21	0	0	17	0	10	0	19
ASV3291	0	0	0	0	0	0	0	0	0
ASV3298	0	0	0	0	0	0	0	0	0
ASV3289	0	0	0	0	0	0	0	0	0
ASV3299	0	0	0	0	0	0	0	0	0
ASV3312	0	0	0	0	0	0	0	0	14
ASV3303	17	18	0	0	0	26	0	16	0
ASV3323	0	0	0	0	0	0	0	0	0
ASV3311	0	0	0	0	0	0	0	0	77
ASV3316	0	0	0	0	0	0	0	0	0
ASV3305	8	0	15	10	9	7	10	6	12
ASV3315	0	0	0	0	0	0	0	0	0
ASV3321	0	0	0	0	0	0	0	0	0
ASV3313	0	0	0	0	0	0	0	0	0
ASV3307	0	21	0	0	0	41	15	0	0
ASV3319	0	0	0	0	0	0	0	0	0
ASV3324	0	0	0	0	0	0	0	0	0
ASV3317	0	0	0	0	0	0	0	0	0
ASV3306	6	0	14	0	0	0	14	12	0
ASV3308	0	0	30	30	0	0	6	5	6
ASV3322	0	0	0	0	0	0	0	0	0
ASV3309	0	0	27	30	0	7	5	8	0
ASV3314	0	0	0	0	0	0	0	0	0
ASV3320	0	0	0	0	0	0	0	0	0
ASV3304	12	11	0	15	0	12	0	16	11
ASV3310	0	0	20	36	0	0	0	0	21
ASV3318	0	0	0	0	0	0	0	0	0
ASV3325	0	0	0	0	0	0	0	0	0
ASV3336	0	0	0	0	0	0	0	0	0
ASV3344	0	0	0	0	0	0	0	0	0
ASV3345	0	0	0	0	0	0	0	0	0
ASV3335	0	0	0	0	0	0	0	0	0
ASV3338	0	0	0	0	0	0	0	0	0
ASV3342	0	0	0	0	0	0	0	0	0
ASV3327	10	11	10	14	0	16	15	0	0
ASV3346	0	0	0	0	0	0	0	0	0
ASV3334	0	0	0	0	0	0	0	0	0
ASV3333	0	0	0	0	0	0	0	0	0
ASV3343	0	0	0	0	0	0	0	0	0
ASV3332	0	0	0	0	0	0	0	0	0
ASV3337	0	0	0	0	0	0	0	0	0
ASV3340	0	0	0	0	0	0	0	0	0
ASV3339	0	0	0	0	0	0	0	0	0
ASV3326	12	0	19	0	0	11	10	14	10
ASV3328	10	0	3	38	17	0	8	0	0
ASV3329	9	8	10	13	6	9	7	6	8
ASV3330	0	0	0	0	0	8	0	0	0
ASV3331	0	0	0	0	0	0	0	0	0
ASV3341	0	0	0	0	0	0	0	0	0
ASV3356	6	0	6	10	14	12	5	5	17
ASV3372	0	0	0	0	0	0	0	0	0
ASV3373	0	0	0	0	0	0	0	0	0
ASV3358	0	0	28	20	0	0	0	0	12
ASV3370	0	0	0	0	0	0	0	0	0
ASV3374	0	0	0	0	0	0	0	0	0
ASV3360	0	0	0	12	21	26	16	0	0
ASV3351	17	0	9	0	6	10	17	16	0
ASV3366	0	0	0	0	0	0	0	0	0
ASV3371	0	0	0	0	0	0	0	0	0
ASV3347	29	0	0	0	0	0	25	0	21
ASV3375	0	0	0	0	0	0	0	0	0
ASV3348	21	0	18	0	36	0	0	0	0
ASV3354	12	13	0	21	0	12	17	0	0
ASV3355	9	0	15	21	0	10	0	0	20
ASV3349	20	16	0	0	0	22	0	17	0
ASV3364	0	0	0	0	0	0	0	0	0
ASV3365	0	0	0	0	0	0	0	0	0
ASV3362	0	0	0	0	0	0	0	0	0
ASV3363	0	0	0	0	0	0	0	0	0
ASV3352	14	0	0	24	0	8	0	0	29
ASV3350	17	0	0	0	0	0	25	33	0
ASV3353	13	14	0	0	7	6	16	9	10
ASV3357	0	20	27	0	15	1	0	12	0
ASV3361	0	0	0	0	0	0	0	0	0
ASV3367	0	0	0	0	0	0	0	0	0
ASV3368	0	0	0	0	0	0	0	0	0
ASV3369	0	0	0	0	0	0	0	0	0
ASV3379	3	6	11	11	6	6	16	7	8
ASV3384	0	0	15	31	0	8	0	0	20
ASV3397	0	0	0	0	0	0	0	0	0
ASV3382	0	0	30	7	0	0	0	0	0
ASV3378	9	0	28	37	0	0	0	0	0
ASV3383	0	0	20	34	0	0	0	20	0
ASV3396	0	0	0	0	0	0	0	0	0
ASV3392	0	0	0	0	0	0	0	0	0
ASV3386	0	0	0	0	0	0	0	0	0
ASV3391	0	0	0	0	0	0	0	0	0
ASV3380	0	23	22	0	0	29	0	0	0
ASV3388	0	0	0	0	0	0	0	0	0
ASV3381	0	2	16	12	0	4	2	0	0
ASV3389	0	0	0	0	0	0	0	0	0
ASV3385	0	0	0	0	0	0	0	0	0
ASV3393	0	0	0	0	0	0	0	0	0
ASV3376	16	0	0	16	9	0	0	18	15
ASV3377	11	0	8	6	10	10	4	12	13
ASV3387	0	0	0	0	0	0	0	0	0
ASV3390	0	0	0	0	0	0	0	0	0
ASV3394	0	0	0	0	0	0	0	0	0
ASV3395	0	0	0	0	0	0	0	0	0
ASV3398	0	0	0	0	0	0	0	0	0
ASV3400	11	12	11	0	8	0	11	10	10
ASV3403	0	0	20	15	0	11	0	0	0
ASV3399	14	11	0	0	0	15	13	20	0
ASV3410	0	0	0	0	0	0	0	0	0
ASV3408	0	0	0	0	0	0	0	0	0
ASV3401	7	17	0	0	0	10	12	15	12
ASV3406	0	0	0	0	0	0	0	0	0
ASV3409	0	0	0	0	0	0	0	0	0
ASV3411	0	0	0	0	0	0	0	0	0
ASV3405	0	0	0	0	0	0	0	0	0
ASV3402	0	0	30	43	0	0	0	0	0
ASV3413	0	0	0	0	0	0	0	0	0
ASV3414	0	0	0	0	0	0	0	0	0
ASV3412	0	0	0	0	0	0	0	0	0
ASV3415	0	0	0	0	0	0	0	0	0
ASV3437	0	0	0	0	0	0	0	0	0
ASV3418	22	12	0	0	0	25	0	13	0
ASV3435	0	0	0	0	0	0	0	0	0
ASV3439	0	0	0	0	0	0	0	0	0
ASV3441	0	0	0	0	0	0	0	0	0
ASV3421	7	0	13	10	10	8	8	10	6
ASV3427	0	0	13	0	41	0	0	11	7
ASV3442	0	0	0	0	0	0	0	0	0
ASV3426	0	0	26	0	0	0	0	0	0
ASV3438	0	0	0	0	0	0	0	0	0
ASV3428	0	0	2	27	0	0	18	25	0
ASV3430	0	0	0	0	0	0	0	0	28
ASV3433	0	0	0	0	0	0	0	0	0
ASV3440	0	0	0	0	0	0	0	0	0
ASV3431	0	0	0	0	0	0	0	0	0
ASV3424	0	19	0	0	26	0	15	0	12
ASV3422	0	27	0	0	0	0	30	15	0
ASV3432	0	0	0	0	0	0	0	0	0
ASV3417	28	0	0	6	0	17	0	21	0
ASV3419	21	0	0	0	26	25	0	0	0
ASV3420	10	8	0	14	0	13	0	15	12
ASV3423	0	23	0	0	17	18	0	0	14
ASV3425	0	0	29	43	0	0	0	0	0
ASV3429	0	0	0	0	72	0	0	0	0
ASV3434	0	0	0	0	0	0	0	0	0
ASV3436	0	0	0	0	0	0	0	0	0
ASV3443	0	0	0	0	0	0	0	0	0
ASV3451	0	12	13	7	0	12	3	0	24
ASV3456	0	0	0	0	0	0	0	0	0
ASV3471	0	0	0	0	0	0	0	0	0
ASV3466	0	0	0	0	0	0	0	0	0
ASV3470	0	0	0	0	0	0	0	0	0
ASV3448	11	0	0	0	14	0	10	14	5
ASV3472	0	0	0	0	0	0	0	0	0
ASV3464	0	0	0	0	0	0	0	0	0
ASV3469	0	0	0	0	0	0	0	0	0
ASV3445	24	0	0	14	0	18	0	0	15
ASV3453	0	0	0	71	0	0	0	0	0
ASV3458	0	0	0	0	0	0	0	0	0
ASV3461	0	0	0	0	0	0	0	0	0
ASV3449	7	14	13	17	0	0	9	0	11
ASV3463	0	0	0	0	0	0	0	0	0
ASV3444	28	16	0	0	0	0	1	15	11
ASV3447	14	0	0	0	16	9	19	0	13
ASV3446	16	0	0	5	13	23	14	0	0
ASV3450	0	18	19	0	0	0	0	16	18
ASV3467	0	0	0	0	0	0	0	0	0
ASV3452	0	0	17	0	0	0	0	0	0
ASV3454	0	0	0	0	0	0	0	0	0
ASV3455	0	0	0	0	0	0	0	0	0
ASV3457	0	0	0	0	0	0	0	0	0
ASV3459	0	0	0	0	0	0	0	0	0
ASV3460	0	0	0	0	0	0	0	0	0
ASV3462	0	0	0	0	0	0	0	0	0
ASV3465	0	0	0	0	0	0	0	0	0
ASV3468	0	0	0	0	0	0	0	0	0
ASV3473	24	0	0	0	23	0	11	12	0
ASV3483	0	0	0	0	0	0	0	0	0
ASV3490	0	0	0	0	0	0	0	0	0
ASV3474	19	0	0	51	0	0	0	0	0
ASV3475	13	0	0	0	0	0	0	0	9
